,Category,Name,City,State,StateCode,Latitude,Longitude
1355,wishlist,angels scents & home decor,Lewistown,Pennsylvania,PA,40.5964,-77.5730

1356,wishlist,aclero learning,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1357,wishlist,bedford/fulton head start-bedford early head start,Bedford,Pennsylvania,PA,40.0149,-78.5033

1358,wishlist,the refuge hub,Lansdale,Pennsylvania,PA,40.2417,-75.2812

1359,wishlist,cdi head start,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1360,wishlist,mcilvain rec center after school program,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1361,wishlist,new beginning foundation inc,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1362,wishlist,delcroft school,Folcroft,Pennsylvania,PA,39.8891,-75.2770

1363,wishlist,pathstone carbon county head start,Lehighton,Pennsylvania,PA,40.8306,-75.7166

1364,wishlist,phila. mental health care copr.,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1365,wishlist,blessed hearts,Folcroft,Pennsylvania,PA,39.8891,-75.2770

1366,wishlist,"delta sigma theta sorority, inc. valley forge alumnae chapter",Wyncote,Pennsylvania,PA,40.0915,-75.1462

1367,wishlist,brightside academy,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1368,wishlist,girk scouts 51686,Marcus hook,Pennsylvania,PA,39.8131,-75.4165

1369,wishlist,st. francis inn,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1370,wishlist,norris square community alliance,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1371,wishlist,childrens development center llc,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1372,wishlist,cdi head start,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1373,wishlist,cumberland/perry mh/idd cassp,Carlisle,Pennsylvania,PA,40.1999,-77.2043

1374,wishlist,prayer of faith ministry,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1375,wishlist,"house of w.i.n., inc",Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1376,wishlist,allegheny intermediate unit,North versailles,Pennsylvania,PA,40.3798,-79.8095

1377,wishlist,acelero learning head start,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1378,wishlist,black student union (penn state harrisburg),Middletown,Pennsylvania,PA,40.2010,-76.7289

1379,wishlist,park lane elementary school,Aldan,Pennsylvania,PA,39.9224,-75.2881

1380,wishlist,urban academy of pittsburgh charter school,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1381,wishlist,youth empowerment summit,Norristown,Pennsylvania,PA,40.1224,-75.3398

1382,wishlist,community progress council,York,Pennsylvania,PA,39.9651,-76.7315

1383,wishlist,a.c.e. ministries inc,West mifflin,Pennsylvania,PA,40.3581,-79.9072

1384,wishlist,carmichaels area elementary center,Carmichaels,Pennsylvania,PA,39.8976,-79.9750

1385,wishlist,king prek-8,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1386,wishlist,children's playhouse early learning center,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1387,wishlist,the family life project,Media,Pennsylvania,PA,39.9198,-75.3888

1388,wishlist,childrens christmas party,York,Pennsylvania,PA,39.9651,-76.7315

1389,wishlist,united gospel minstry & church ( the lahore city school,Lahore,Punjab,,,

1390,wishlist,pawtucket public schools,Pawtucket,Rhode island,RI,41.8744,-71.3743

1391,wishlist,henry j. winters elementary school,Pawtucket,Rhode island,RI,41.8744,-71.3743

1392,wishlist,curvin mccabe school,Pawtucket,Rhode island,RI,41.8744,-71.3743

1393,wishlist,fallon memorial elementary school,Pawtucket,Rhode island,RI,41.8744,-71.3743

1394,wishlist,carl g. lauro,Providence,Rhode island,RI,41.8230,-71.4187

1395,wishlist,clearwater elementary,Beech island,South carolina,SC,33.4274,-81.8909

1396,wishlist,greenwood elementary,Florence,South carolina,SC,34.1782,-79.7872

1397,wishlist,joseph s. shanklin elementary,Beaufort,South carolina,SC,32.4606,-80.7245

1398,wishlist,spartanburg soup kitchen,Spartanburg,South carolina,SC,34.9437,-81.9256

1399,wishlist,pate elementary school,Darlington,South carolina,SC,34.3015,-79.8672

1400,wishlist,one nurse at a time,St. francis,South dakota,SD,43.1426,-100.9028

1401,wishlist,shwab elementary school/ communities in schools,Nashville,Tennessee,TN,36.1715,-86.7843

1402,wishlist,city university school of liberal arts,Memphis,Tennessee,TN,35.1046,-89.9773

1403,wishlist,chimneyrock elementary school,Cordova,Tennessee,TN,35.1598,-89.7615

1404,wishlist,"somebody loves me, inc.",Rogersville,Tennessee,TN,36.4081,-83.0042

1405,wishlist,norman binkley elementary school,Nashville,Tennessee,TN,36.1715,-86.7843

1406,wishlist,compass community schools orange mound,Memphis,Tennessee,TN,35.1046,-89.9773

1407,wishlist,kate bond elementary,Memphis,Tennessee,TN,35.1046,-89.9773

1408,wishlist,memphis college prep,Memphis,Tennessee,TN,35.1046,-89.9773

1409,wishlist,village behavior as l health,Greenback,Tennessee,TN,35.6488,-84.1724

1410,wishlist,mu sigma sigma rhoer club,Memphis,Tennessee,TN,35.1046,-89.9773

1411,wishlist,kipp memphis preparatory elementary,Memphis,Tennessee,TN,35.1046,-89.9773

1412,wishlist,woodstock middle school,Millington,Tennessee,TN,35.3350,-89.8991

1413,wishlist,compass community schools orange mound,Memphis,Tennessee,TN,35.1046,-89.9773

1414,wishlist,america works of tn,Memphis,Tennessee,TN,35.1046,-89.9773

1415,wishlist,on time grad academy,Houston,Texas,TX,29.7869,-95.3905

1416,wishlist,green valley elementary,Houston,Texas,TX,29.7869,-95.3905

1417,wishlist,franklin elementary,Houston,Texas,TX,29.7869,-95.3905

1418,wishlist,farias ecc,Houston,Texas,TX,29.7869,-95.3905

1419,wishlist,roland p harris elementary,Houston,Texas,TX,29.7869,-95.3905

1420,wishlist,project hope houston,Houston,Texas,TX,29.7869,-95.3905

1421,wishlist,"navarro elementary school, bryan isd",Bryan,Texas,TX,30.6657,-96.3668

1422,wishlist,bellfort early childhood center,Houston,Texas,TX,29.7869,-95.3905

1423,wishlist,trinity basin preparatory,Dallas,Texas,TX,32.7936,-96.7662

1424,wishlist,divine grace medical missionaries,Houston,Texas,TX,29.7869,-95.3905

1425,wishlist,judson robinson elementary,Houston,Texas,TX,29.7869,-95.3905

1426,wishlist,candace way out foundation,Houston,Texas,TX,29.7869,-95.3905

1427,wishlist,galena park childcare center-north,Houston,Texas,TX,29.7869,-95.3905

1428,wishlist,bruce elementary school houston tx,Houston,Texas,TX,29.7869,-95.3905

1429,wishlist,garfield elementary pisd,Houston,Texas,TX,29.7869,-95.3905

1430,wishlist,dallas isd; frederick douglass elementary,Dallas,Texas,TX,32.7936,-96.7662

1431,wishlist,tsu alumni association,Beaumont,Texas,TX,30.0850,-94.1451

1432,wishlist,calvert hs fca,Calvert,Texas,TX,30.9791,-96.6716

1433,wishlist,w. h. gaston middle school,Dallas,Texas,TX,32.7936,-96.7662

1434,wishlist,southwest schools,Houston,Texas,TX,29.7869,-95.3905

1435,wishlist,forman elementary,Plano,Texas,TX,33.0502,-96.7487

1436,wishlist,texas department of family and protective services,Longview,Texas,TX,32.5192,-94.7622

1437,wishlist,highland meadows elementary/headstart,Dallas,Texas,TX,32.7936,-96.7662

1438,wishlist,pl prep at sam houston elementary,Dallas,Texas,TX,32.7936,-96.7662

1439,wishlist,dallas south women's association,Dallas,Texas,TX,32.7936,-96.7662

1440,wishlist,uplift meridian preparatory,Fort worth,Texas,TX,32.7812,-97.3472

1441,wishlist,newcomer center,Arlington,Texas,TX,32.6998,-97.1251

1442,wishlist,whittier elementary,Houston,Texas,TX,29.7869,-95.3905

1443,wishlist,trinity basin preparatory - jefferson,Dallas,Texas,TX,32.7936,-96.7662

1444,wishlist,thurgood marshall elementary school,Houston,Texas,TX,29.7869,-95.3905

1445,wishlist,looscan elementary,Houston,Texas,TX,29.7869,-95.3905

1446,wishlist,pierce early childhood school,Coppell,Texas,TX,32.9638,-96.9905

1447,wishlist,macario garcia elementary school,Houston,Texas,TX,29.7869,-95.3905

1448,wishlist,lamar fleming middle school,Houston,Texas,TX,29.7869,-95.3905

1449,wishlist,spring leadership academy,Houston,Texas,TX,29.7869,-95.3905

1450,wishlist,tijerina elementary,Houston,Texas,TX,29.7869,-95.3905

1451,wishlist,sherman elementary,Houston,Texas,TX,29.7869,-95.3905

1452,wishlist,metz elementary,Austin,Texas,TX,30.3006,-97.7517

1453,wishlist,houston independent school district,Houston,Texas,TX,29.7869,-95.3905

1454,wishlist,ecisd community outreach center,Odessa,Texas,TX,31.8831,-102.3406

1455,wishlist,andrews elementary school,Austin,Texas,TX,30.3006,-97.7517

1456,wishlist,belton central early head start,Temple,Texas,TX,31.1076,-97.3894

1457,wishlist,houston isd,Missouri city,Texas,TX,29.5630,-95.5365

1458,wishlist,sheffield elementary,Dallas,Texas,TX,32.7936,-96.7662

1459,wishlist,jack yates high school,Houston,Texas,TX,29.7869,-95.3905

1460,wishlist,piney point elementary,Houston,Texas,TX,29.7869,-95.3905

1461,wishlist,lp waters early childhood learning center,Greenville,Texas,TX,33.1116,-96.1099

1462,wishlist,isaacs elementary,Houston,Texas,TX,29.7869,-95.3905

1463,wishlist,family service head start,San antonio,Texas,TX,29.4658,-98.5254

1464,wishlist,a.w.brown leadership academy,Dallas,Texas,TX,32.7936,-96.7662

1465,wishlist,our kids,Houston,Texas,TX,29.7869,-95.3905

1466,wishlist,south elementary school,Lamesa,Texas,TX,32.7333,-101.9542

1467,wishlist,hisd eliot elementary,Houston,Texas,TX,29.7869,-95.3905

1468,wishlist,ministerio evangelico casa de dios,Austin,Texas,TX,30.3006,-97.7517

1469,wishlist,durkee elementary,Houston,Texas,TX,29.7869,-95.3905

1470,wishlist,nathaniel hawthorne elementary,Dallas,Texas,TX,32.7936,-96.7662

1471,wishlist,saving grace women?s home,Houston,Texas,TX,29.7869,-95.3905

1472,wishlist,tinsley elementary,Houston,Texas,TX,29.7869,-95.3905

1473,wishlist,con mi madre- el paso,El paso,Texas,TX,31.8479,-106.4309

1474,wishlist,montgomery elementary school,Houston,Texas,TX,29.7869,-95.3905

1475,wishlist,eastern hills elementary school,Fort worth,Texas,TX,32.7812,-97.3472

1476,wishlist,bikes for excellence foundation,Houston,Texas,TX,29.7869,-95.3905

1477,wishlist,communities in schools of greater tarrant county,Fort worth,Texas,TX,32.7812,-97.3472

1478,wishlist,thin blue line hub city lemc,Katy,Texas,TX,29.7905,-95.8353

1479,wishlist,st. anthony academy,Dallas,Texas,TX,32.7936,-96.7662

1480,wishlist,clothed by faith,Deer park,Texas,TX,29.6898,-95.1151

1481,wishlist,emerson elementary school,Midland,Texas,TX,32.0249,-102.1137

1482,wishlist,benavidez elementary,Houston,Texas,TX,29.7869,-95.3905

1483,wishlist,portfolio resident services,Weatherford,Texas,TX,32.7535,-97.7724

1484,wishlist,"community partners of tarrant county, inc.",Fort worth,Texas,TX,32.7812,-97.3472

1485,wishlist,lewis elementary,Houston,Texas,TX,29.7869,-95.3905

1486,wishlist,joe e moreno,Houston,Texas,TX,29.7869,-95.3905

1487,wishlist,"cis - communities in schools of houston, inc.",Houston,Texas,TX,29.7869,-95.3905

1488,wishlist,lockhart elementary,Houston,Texas,TX,29.7869,-95.3905

1489,wishlist,anderson elementary school,Arlington,Texas,TX,32.6998,-97.1251

1490,wishlist,hisd- rucker elementary school,Houston,Texas,TX,29.7869,-95.3905

1491,wishlist,child support specialists,San antonio,Texas,TX,29.4658,-98.5254

1492,wishlist,communities in schools houston @ young elementary,Houston,Texas,TX,29.7869,-95.3905

1493,wishlist,harmony school of endeavor houston,Houston,Texas,TX,29.7869,-95.3905

1494,wishlist,raul martinez elementary,Houston,Texas,TX,29.7869,-95.3905

1495,wishlist,cunningham elementary school,Houston,Texas,TX,29.7869,-95.3905

1496,wishlist,infinite hands initiative (ihi),Houston,Texas,TX,29.7869,-95.3905

1497,wishlist,kindred elementary,San antonio,Texas,TX,29.4658,-98.5254

1498,wishlist,uplift pinnacle,Dallas,Texas,TX,32.7936,-96.7662

1499,wishlist,bullock chapel cme church c/o we care-we share,Garland,Texas,TX,32.9100,-96.6305

1500,wishlist,paige elementary,Houston,Texas,TX,29.7869,-95.3905

1501,wishlist,impact church,Dallas,Texas,TX,32.7936,-96.7662

1502,wishlist,montgomery elementary school,Houston,Texas,TX,29.7869,-95.3905

1503,wishlist,jefferson elementary school,Houston,Texas,TX,29.7869,-95.3905

1504,wishlist,woodson elementary school,Houston,Texas,TX,29.7869,-95.3905

1505,wishlist,wee can academy -grant east,Dallas,Texas,TX,32.7936,-96.7662

1506,wishlist,pyburn elementary,Houston,Texas,TX,29.7869,-95.3905

1507,wishlist,ed. white elementary,Houston,Texas,TX,29.7869,-95.3905

1508,wishlist,wainwright elementary,Houston,Texas,TX,29.7869,-95.3905

1509,wishlist,keiron's klosest,Houston,Texas,TX,29.7869,-95.3905

1510,wishlist,fonwood ecc,Houston,Texas,TX,29.7869,-95.3905

1511,wishlist,houston independent school district,Houston,Texas,TX,29.7869,-95.3905

1512,wishlist,neff elementary,Houston,Texas,TX,29.7869,-95.3905

1513,wishlist,washington elementary school,Salt lake city,Utah,UT,40.7774,-111.9300

1514,wishlist,calvary baptist church ut,Salt lake city,Utah,UT,40.7774,-111.9300

1515,wishlist,little wonders learning center south,Nibley,Utah,UT,41.6725,-111.8454

1516,wishlist,antelope elementary,Clearfield,Utah,UT,41.1030,-112.0237

1517,wishlist,little wonders learning center north,Logan,Utah,UT,41.7400,-111.8419

1518,wishlist,west kearns elementary,Kearns,Utah,UT,40.6520,-112.0093

1519,wishlist,salt lake city school district,Salt lake city,Utah,UT,40.7774,-111.9300

1520,wishlist,backman elementary,Salt lake city,Utah,UT,40.7774,-111.9300

1521,wishlist,franklin elementary,Salt lake city,Utah,UT,40.7774,-111.9300

1522,wishlist,escalante elementary,Salt lake city,Utah,UT,40.7774,-111.9300

1523,wishlist,liberty elementary,Salt lake city,Utah,UT,40.7774,-111.9300

1524,wishlist,bennion elementary school,Salt lake city,Utah,UT,40.7774,-111.9300

1525,wishlist,newman elementary school,Salt lake city,Utah,UT,40.7774,-111.9300

1526,wishlist,rose park elementary,Salt lake city,Utah,UT,40.7774,-111.9300

1527,wishlist,mountain view elementary,Salt lake city,Utah,UT,40.7774,-111.9300

1528,wishlist,leadership learning academy,Ogden,Utah,UT,41.2280,-111.9677

1529,wishlist,venture warriors,Cedar city,Utah,UT,37.6834,-113.0956

1530,wishlist,ywca utah,Salt lake city,Utah,UT,40.7774,-111.9300

1531,wishlist,weber school district: canyon view special ed,Ogden,Utah,UT,41.2280,-111.9677

1532,wishlist,division of child and family services,Sandy,Utah,UT,40.5706,-111.8510

1533,wishlist,"rotary club of woodstock, va",Woodstock,Virginia,VA,38.8750,-78.5160

1534,wishlist,communities in schools at barcroft elementary shcool,Arlington,Virginia,VA,38.8786,-77.1011

1535,wishlist,communities in schools of nova,Alexandria,Virginia,VA,38.8185,-77.0861

1536,wishlist,healing hearts,Springfield,Virginia,VA,38.7809,-77.1839

1537,wishlist,haileys coat drive,Woodlawn,Virginia,VA,36.7385,-80.8166

1538,wishlist,the campagna center,Alexandria,Virginia,VA,38.8185,-77.0861

1539,wishlist,mile high kids head start program,Virginia beach,Virginia,VA,36.7335,-76.0435

1540,wishlist,communities in schools of va,Virginia beach,Virginia,VA,36.7335,-76.0435

1541,wishlist,"communities in schools - petersburg, va",Petersburg,Virginia,VA,37.2043,-77.3913

1542,wishlist,healthy minds outreach coalition,Petersburg,Virginia,VA,37.2043,-77.3913

1543,wishlist,scottsville library,Scottsville,Virginia,VA,37.8063,-78.4919

1544,wishlist,hope city,Tacoma,Washington,WA,47.2431,-122.4531

1545,wishlist,epic - enterprise for progress in the community,Yakima,Washington,WA,46.5923,-120.5496

1546,wishlist,midway elementary school,Des moines,Washington,WA,47.3914,-122.3154

1547,wishlist,broadview-thompson head start,Seattle,Washington,WA,47.6211,-122.3244

1548,wishlist,east valley school district,Spokane,Washington,WA,47.6671,-117.4330

1549,wishlist,communities in schools of renton wa,Tukwila,Washington,WA,47.4748,-122.2727

1550,wishlist,adams elementary,Yakima,Washington,WA,46.5923,-120.5496

1551,wishlist,hough elementary school,Vancouver,Washington,WA,45.6367,-122.5970

1552,wishlist,sylvester middle school,Burien,Washington,WA,47.4762,-122.3393

1553,wishlist,quincy cares,Quincy,Washington,WA,47.2347,-119.8522

1554,wishlist,eocf,Vancouver,Washington,WA,45.6367,-122.5970

1555,wishlist,moses lake firefighters,Moses lake,Washington,WA,47.1284,-119.2741

1556,wishlist,nespelem head start parent committee,Nespelem,Washington,WA,48.1670,-118.9722

1557,wishlist,naches epic,Naches,Washington,WA,46.7274,-120.6945

1558,wishlist,sun valley elementary,Sunnyside,Washington,WA,46.3159,-120.0058

1559,wishlist,dick scobee elementary,Auburn,Washington,WA,47.3041,-122.2110

1560,wishlist,gildo rey elementary school,Auburn,Washington,WA,47.3041,-122.2110

1561,wishlist,cascade view elementary,Tukwila,Washington,WA,47.4748,-122.2727

1562,wishlist,roosevelt headstart,Tacoma,Washington,WA,47.2431,-122.4531

1563,wishlist,cedar valley elementary,Lynnwood,Washington,WA,47.8285,-122.3035

1564,wishlist,tukwila.s.d eceap,Tukwila,Washington,WA,47.4748,-122.2727

1565,wishlist,dishman hills high school,Spokane valley,Washington,WA,47.6625,-117.2346

1566,wishlist,esa/alpha kappa,Longview,Washington,WA,46.1460,-122.9630

1567,wishlist,eceap tacoma public schools,Tacoma,Washington,WA,47.2431,-122.4531

1568,wishlist,concerned citizens,Port hadlock-irondale,Washington,WA,48.0316,-122.7890

1569,wishlist,washington kids in transition,Lake forest park,Washington,WA,47.7597,-122.2878

1570,wishlist,snohomish county head start,Everett,Washington,WA,47.9524,-122.1670

1571,wishlist,rebuilding hope! sexual assault center for pierce county,Tacoma,Washington,WA,47.2431,-122.4531

1572,wishlist,eceap - svc,Oak harbor,Washington,WA,48.2965,-122.6331

1573,wishlist,shinnston co-op parish coats for kids,Spelter,West virginia,WV,39.3431,-80.3163

1574,wishlist,mountain ridge intermediate,Gerrardstown,West virginia,WV,39.3704,-78.0956

1575,wishlist,williamstown high school,Williamstown,West virginia,WV,39.4000,-81.4527

1576,wishlist,world vision philippi,Philippi,West virginia,WV,39.1487,-80.0417

1577,wishlist,dane county human services,Madison,Wisconsin,WI,43.0827,-89.3923

1578,wishlist,trinity lutheran church - lacrosse,La crosse,Wisconsin,WI,43.8241,-91.2268

1579,wishlist,adams county sheriffs dept. coats for kids,Friendship,Wisconsin,WI,43.9720,-89.8202

1580,wishlist,maple tree school,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1581,wishlist,clara mohammed school,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1582,wishlist,christ st. peter lutheran school,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1583,wishlist,institute of technologyand academics,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1584,wishlist,prince of peace school,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1585,wishlist,rocketship southside community prep,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1586,wishlist,walk by faith inc,Racine,Wisconsin,WI,42.7274,-87.8135

1587,wishlist,auer avenue school,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1588,wishlist,playhaven,Madison,Wisconsin,WI,43.0827,-89.3923

1589,wishlist,holy temple firstborn m.b.c.,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1590,wishlist,rotary club of west allis,West allis,Wisconsin,WI,43.0068,-88.0296

1591,wishlist,family forum head start center 2,Superior,Wisconsin,WI,46.6941,-92.0823

1592,wishlist,new beginnings are possible,Milwaukee,Wisconsin,WI,43.0642,-87.9673

1593,wishlist,easterseals safe babies healthy families,West allis,Wisconsin,WI,43.0068,-88.0296

1594,wishlist,indianhead community action agency,Ladysmith,Wisconsin,WI,45.4606,-91.0972

